configuration_id,bioproject,gene_name,mean,gene_logfc,gene_lfcSE,gene_stat,gene_pvalue,gene_qvalue,conditions
PRJNA398031_2,PRJNA398031,Spink10,21.41745352,1.190719805,0.331100134,3.596252865,0.000322834,0.001517029,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Acp1,586.5324127,1.303065388,0.362356976,3.596081971,0.000323046,0.00151752,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Pex2,259.6753499,-0.57116275,0.158841522,-3.595802548,0.000323393,0.001518644,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ctdsp2,453.9070186,0.502367873,0.139729157,3.595297381,0.000324021,0.001521088,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ssr4,332.1765932,0.668096585,0.185851319,3.59479065,0.000324653,0.001523544,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Nol9,309.8988942,0.439194605,0.122199348,3.594083059,0.000325536,0.001527182,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ap4m1,159.3695177,0.42030226,0.117150542,3.587710756,0.000333594,0.001561349,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Snrnp40,212.958393,0.503381835,0.140347406,3.586684277,0.000334909,0.001565427,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Adgrg6,77.85416184,0.810548018,0.226065013,3.585464229,0.000336479,0.001572243,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Gm3696,22.23304701,0.870426903,0.242788296,3.585127107,0.000336914,0.001573754,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Adora1,2717.446156,-0.415184103,0.115844665,-3.583972576,0.000338408,0.001579684,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Nfix,1220.060842,-0.463297331,0.12932372,-3.582462152,0.000340371,0.001586747,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Pcdha7-g,141.6243465,-1.035452085,0.289166352,-3.580818018,0.00034252,0.001595185,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ccdc113,68.46566618,1.229737915,0.343662845,3.578326639,0.000345801,0.00160728,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Plgrkt,168.678704,0.517179176,0.144612075,3.576320825,0.000348464,0.00161859,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Hyal1,48.59311535,-0.701106315,0.196109869,-3.575069009,0.000350136,0.001625283,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Hist1h2af,12.14953624,-1.443192685,0.403694348,-3.57496381,0.000350276,0.001625402,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Svil,151.5541519,0.520344587,0.145669404,3.572092518,0.00035414,0.001639956,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Mcm9,99.62408264,0.537181697,0.150420192,3.571207369,0.000355339,0.001644567,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Fsbp,69.5942703,-0.582444298,0.163115543,-3.570746764,0.000355965,0.001646922,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Edc4,864.9331299,0.472730606,0.132412361,3.570139552,0.000356791,0.001650203,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Fiz1,140.0389537,-0.737227939,0.206542069,-3.569383911,0.000357822,0.001653885,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ntn3,78.41642142,0.696004358,0.195197245,3.565646421,0.00036296,0.001674891,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Fam63a,166.8804768,0.479583554,0.134562309,3.564025887,0.00036521,0.00168472,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,0610010K14Rik,70.25761935,0.69326458,0.194577477,3.562923069,0.000366748,0.00169071,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Csnk2a2,391.3887763,0.378861278,0.10636847,3.561781777,0.000368346,0.001696969,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Rad51ap1,19.4845119,1.379884046,0.387432848,3.561608299,0.00036859,0.001697536,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Pomgnt1,660.0691034,0.429849136,0.120704374,3.561172825,0.000369202,0.001699245,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,L2hgdh,449.6912814,0.433579593,0.121774331,3.560517138,0.000370125,0.001702938,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Srp54a,1470.900451,3.507725774,0.985202181,3.560412108,0.000370273,0.001703064,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Hist1h2bl,9.489891613,-1.252333887,0.351791462,-3.559875726,0.00037103,0.001705989,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Dda1,272.6633733,0.447168436,0.125666807,3.558365539,0.00037317,0.001714708,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Kif20a,33.62380065,0.708330378,0.199077639,3.55806098,0.000373603,0.001716138,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Adck4,126.0938899,0.519120552,0.145926992,3.557399126,0.000374545,0.001719004,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,4930526I15Rik,37.20330713,-0.708282324,0.19925459,-3.554660013,0.000378468,0.001733969,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Rest,145.8699171,-0.486109094,0.136793547,-3.553596681,0.000380001,0.001740429,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Chil1,93.10467579,0.431868582,0.121572949,3.552341085,0.00038182,0.001747054,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cspp1,926.924659,0.383159227,0.10786776,3.55211998,0.000382141,0.001747955,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Eif3f,524.0629549,0.499480639,0.140651906,3.551182879,0.000383504,0.001753054,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Med1,942.6658125,1.236337531,0.348165373,3.551006584,0.000383761,0.00175366,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Aifm2,71.89404804,0.471400329,0.132860215,3.548092481,0.000388032,0.001772603,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,2900060B14Rik,46.52538076,-0.688623683,0.194138846,-3.547067973,0.000389544,0.001778935,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Pacrgl,108.2868237,0.436692822,0.123200173,3.544579626,0.00039324,0.001793488,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Myo9b,615.1470138,0.441090629,0.124471854,3.543697754,0.000394557,0.001798334,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Gm13306,63.05838427,-1.213556784,0.342650055,-3.541679811,0.000397588,0.00180864,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cradd,59.339677,-0.490669001,0.138709133,-3.537395042,0.000404095,0.001834099,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Taf6l,86.66326206,0.648272538,0.183297057,3.536731832,0.000405111,0.001838118,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Furin,117.4924152,0.471906543,0.133553267,3.533470593,0.000410142,0.00185736,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Vegfa,949.2967988,0.480716856,0.13605304,3.53330478,0.000410399,0.001857929,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cntrob,169.3150804,0.4477742,0.126842778,3.530151309,0.000415322,0.001875399,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Tbc1d17,232.0010407,0.579494215,0.164243603,3.528260482,0.0004183,0.001888243,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Gabpb2,627.6509698,-0.657331453,0.186314183,-3.528080597,0.000418585,0.001888922,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Esam,96.49043276,0.446091399,0.126443885,3.527979208,0.000418745,0.001889041,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cfh,688.9080622,0.80334054,0.227802354,3.526480421,0.000421122,0.001897795,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Xrcc1,227.5695528,0.515275013,0.146118589,3.526416574,0.000421224,0.001897795,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Lcp1,145.7182748,0.511275995,0.145045542,3.524934217,0.000423588,0.001906619,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Zmynd19,241.2601904,0.537836951,0.152616586,3.524105514,0.000424915,0.001911982,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Mks1,28.2028214,1.29386738,0.367432124,3.521377948,0.00042931,0.001929912,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Rpp25l,70.6882291,-0.540802095,0.153729563,-3.517879622,0.00043501,0.001953664,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Sap130,298.1408563,0.394835909,0.112250218,3.517462284,0.000435694,0.001956116,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Lrrc8d,282.4818727,-0.828292608,0.235517041,-3.516911571,0.000436599,0.001959555,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Htra2,174.6822507,0.506882133,0.144141944,3.516548465,0.000437197,0.001960989,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Me2,453.1208267,0.409109689,0.116353835,3.516082537,0.000437965,0.001963185,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Nat9,144.9848704,0.617488893,0.17563554,3.515740001,0.00043853,0.001965095,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Snx8,75.34503233,0.479261516,0.136436944,3.512696073,0.000443585,0.001986481,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Alk,63.16098494,0.644575984,0.183594384,3.51086983,0.000446643,0.001998274,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Gbp5,30.65631542,0.728108524,0.207451334,3.509779914,0.000448478,0.002005376,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Pex11b,309.6171912,-0.692939146,0.197484898,-3.508820948,0.000450098,0.002011816,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Snrpa1,327.0783092,0.474021245,0.135104857,3.508543336,0.000450568,0.00201287,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ldhd,116.0703705,0.603561218,0.172027638,3.508513081,0.000450619,0.00201287,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Ltbp1,287.7785932,0.458764693,0.130811136,3.507076736,0.000453058,0.002023126,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cdk20,53.06332732,0.54950486,0.156787695,3.504770324,0.000457001,0.002038796,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Cutc,88.45322086,0.555008324,0.158420022,3.503397603,0.000459363,0.002048684,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Clcn5,181.080484,0.387315954,0.110599644,3.501963826,0.000461842,0.00205909,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Fmnl1,241.7806394,0.581271311,0.16600947,3.501434645,0.00046276,0.002062531,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Per1,352.906541,0.508166304,0.145161911,3.500686242,0.000464062,0.002066372,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Arntl2,114.465645,0.576761643,0.164773491,3.500330296,0.000464682,0.00206848,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
PRJNA398031_2,PRJNA398031,Anxa4,56.6694583,0.70970202,0.202898371,3.497820196,0.000469077,0.002084755,"((Subregion==""pfc"") & (Sex==""m"") & (Stress.protocol==""21d_CVS"" | Stress.protocol==""control"") & (Time.from.stress.h==""24"") & (Phenotype==""na""))"
